"Original File","Publication_Place","CountryCode","752string","752a","752b","752d","752e",7524,"FAST_URI","Geonames_URI","geonames_ID","latitude","longitude"
"LPN Master File","Lipsiae","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lipsiae","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","LIpsiae","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lipsiae","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lipsiæ","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,
"Alma Data","Lipsiæ","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lipsiae i.e. Leipzig","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Lipsie","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lipsiȩ","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Lipsiensi","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Lipsigk","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Liptsk","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Liptzck","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Liptzig","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Liptzik","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Liptzk","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lisboa","po","Portugal$dLisbon,","Portugal","no value","Lisbon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205313","http://sws.geonames.org/2267057",2267057,38.71667,-9.13333
"Alma Data","Lisboa","po","Portugal$dLisbon,","Portugal","no value","Lisbon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205313","http://sws.geonames.org/2267057",2267057,38.71667,-9.13333
"Alma Data","Lisboa Occidental","po","Portugal$dLisbon,","Portugal","no value","Lisbon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205313","http://sws.geonames.org/2267057",2267057,38.71667,-9.13333
"Alma Data","Lisbon","po","Portugal$dLisbon,","Portugal","no value","Lisbon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205313","http://sws.geonames.org/2267057",2267057,38.71667,-9.13333
"Alma Data","Lisbonne","po","Portugal$dLisbon,","Portugal","no value","Lisbon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205313","http://sws.geonames.org/2267057",2267057,38.71667,-9.13333
"LPN Master File","Litomisslii","xr","Czech Republic$dLitomyšl,","Czech Republic","no value","Litomyšl,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1232172","http://sws.geonames.org/3071675",3071675,49.86809,16.31298
"Alma Data","Liverpool",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Livorno",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Lodani","it","Italy$dLoano,","Italy","no value","Loano,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1263709","http://sws.geonames.org/3174649",3174649,44.12777,8.25743
"Alma Data","Lodnon","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","Lodon !","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","Londini","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","Londini","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"LPN Master File","Londini","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","Londini","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"LPN Master File","Londini Gothorum","sw","Sweden$dLund,","Sweden","no value","Lund,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204501","https://sws.geonames.org/8126774",8126774,55.71043,13.19553
"LPN Master File","Londini Scanorum","sw","Sweden$dLund,","Sweden","no value","Lund,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204501","https://sws.geonames.org/8126774",8126774,55.71043,13.19553
"LPN Master File","Londinum","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","Londo","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","London","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","London","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","London","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","London","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","London printed","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","Londoni","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"LPN Master File","Londoni","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"LPN Master File","Londoniae","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"Alma Data","Londres","enk","Great Britain$bEngland$dLondon,","Great Britain","England","London,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204271","http://sws.geonames.org/2643743",2643743,51.50853,-0.12574
"LPN Master File","Louanii","be","Belgium$dLouvain,","Belgium","no value","Louvain,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204237","http://sws.geonames.org/2792482",2792482,50.87959,4.70093
"Alma Data","Loughborough",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lovanii","be","Belgium$dLouvain,","Belgium","no value","Louvain,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204237","http://sws.geonames.org/2792482",2792482,50.87959,4.70093
"Alma Data","Lovanii","be","Belgium$dLouvain,","Belgium","no value","Louvain,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204237","http://sws.geonames.org/2792482",2792482,50.87959,4.70093
"LPN Master File","Lubecae","gw","Germany$dLübeck,","Germany","no value","Lübeck,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215522","http://sws.geonames.org/2875601",2875601,53.86893,10.68729
"Alma Data","Lübeck","gw","Germany$dLübeck,","Germany","no value","Lübeck,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215522","http://sws.geonames.org/2875601",2875601,53.86893,10.68729
"LPN Master File","Lucae","it","Italy$dLucca,","Italy","no value","Lucca,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204336","http://sws.geonames.org/3174530",3174530,43.84369,10.50447
"Alma Data","Lucca","it","Italy$dLucca,","Italy","no value","Lucca,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204336","http://sws.geonames.org/3174530",3174530,43.84369,10.50447
"LPN Master File","Lucernae","sz","Switzerland$dLucerne,","Switzerland","no value","Lucerne,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202792","http://sws.geonames.org/2659811",2659811,47.05048,8.30635
"Alma Data","Lucetiae Parisiorum","fr","France$dParis,","France","no value","Paris,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205283","http://sws.geonames.org/2988507",2988507,48.85341,2.3488
"LPN Master File","Lucronii Catabricae","sp","Spain$dLogroño,","Spain","no value","Logroño,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205279","http://sws.geonames.org/3118150",3118150,42.46667,-2.45
"LPN Master File","Luebeck","gw","Germany$dLübeck,","Germany","no value","Lübeck,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215522","http://sws.geonames.org/2875601",2875601,53.86893,10.68729
"LPN Master File","Lug. Bat.","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"LPN Master File","Lug. Batau.","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"LPN Master File","Lug. Batauor.","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"LPN Master File","Lug. Batauorum","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Lug. Batav.","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Lugano",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lugd","fr","France$dLyon,","France","no value","Lyon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1214593","http://sws.geonames.org/2996944",2996944,45.74846,4.84671
"Alma Data","Lugd-Bat","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"LPN Master File","Lugd.","fr","France$dLyon,","France","no value","Lyon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1214593","http://sws.geonames.org/2996944",2996944,45.74846,4.84671
"LPN Master File","Lugd. Bat.","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
